actual,proposed
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.18010015785694122
0.0,1.381773829460144
0.0,3.693007469177246
0.0,4.75956916809082
0.0,5.785109519958496
0.0,6.815969467163086
0.0,8.715505599975586
0.0,9.544130325317383
0.0,10.206594467163086
0.0,10.754056930541992
0.0,11.325225830078125
0.0,11.87442684173584
0.0,12.49202823638916
0.0,13.13063907623291
0.0,13.655159950256348
0.0,14.11474895477295
0.0,14.467133522033691
0.0,14.761200904846191
0.0,14.954431533813477
0.0,15.095470428466797
0.0,15.141556739807129
0.0,15.09591293334961
0.0,15.007692337036133
0.0,14.96762752532959
0.0,14.839577674865723
0.0,14.671692848205566
0.0,14.39808464050293
0.0,14.20241641998291
0.0,13.924747467041016
0.0,13.657757759094238
0.0,13.311509132385254
0.0,12.844291687011719
0.0,12.260753631591797
0.0,11.610136032104492
0.0,10.939778327941895
0.0,10.205676078796387
0.0,9.455045700073242
0.0,8.688522338867188
0.0,7.906720161437988
0.0,7.065460681915283
0.0,6.077503204345703
0.0,5.038020610809326
0.0,2.857083797454834
0.0,0.4447072148323059
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9614689350128174
0.0,2.043562889099121
0.0,3.0840375423431396
0.0,4.039730548858643
0.0,5.003429889678955
0.0,5.930063724517822
0.0,6.8210577964782715
0.0,7.63301944732666
0.0,8.413751602172852
0.0,9.119691848754883
0.0,9.70895767211914
0.0,10.230795860290527
0.0,10.687799453735352
0.0,11.171989440917969
0.0,11.637557029724121
0.0,12.08521842956543
0.0,12.470898628234863
0.0,12.796980857849121
0.0,13.06575870513916
0.0,13.527937889099121
0.0,13.679078102111816
0.0,13.779642105102539
0.0,13.831574440002441
0.0,13.79198169708252
0.0,13.584742546081543
0.0,13.509880065917969
0.0,13.437896728515625
0.0,13.214332580566406
0.0,13.064193725585938
0.0,12.919829368591309
0.0,12.691490173339844
0.0,12.382406234741211
0.0,11.995686531066895
0.0,11.57907772064209
0.0,10.528176307678223
0.0,9.899432182312012
0.0,9.205343246459961
0.0,8.448423385620117
0.0,6.843476295471191
0.0,5.953583717346191
0.0,5.008390426635742
0.0,4.010027885437012
0.0,2.960536479949951
0.0,1.9066466093063354
0.0,0.8485273718833923
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.3910120129585266
0.0,1.4950464963912964
0.0,2.601381778717041
0.0,3.7099292278289795
0.0,5.97808313369751
0.0,7.135807991027832
0.0,8.293767929077148
0.0,9.407191276550293
0.0,10.477790832519531
0.0,11.507213592529297
0.0,12.497042655944824
0.0,13.44880199432373
0.0,14.40871810913086
0.0,15.331714630126953
0.0,16.21921157836914
0.0,17.072572708129883
0.0,18.637331008911133
0.0,19.35292625427246
0.0,20.040996551513672
0.0,20.702604293823242
0.0,21.29400062561035
0.0,21.862651824951172
0.0,22.588485717773438
0.0,23.33116340637207
0.0,24.134801864624023
0.0,24.90753173828125
0.0,25.740070343017578
0.0,26.540586471557617
0.0,27.22078514099121
0.0,28.283336639404297
0.0,28.762222290039062
0.0,29.17792320251465
0.0,29.577638626098633
0.0,29.917213439941406
386.4859619140625,123.7280044555664
383.075439453125,124.0419692993164
383.075439453125,124.29908752441406
386.4859313964844,124.54631042480469
386.4859313964844,125.14517974853516
383.075439453125,125.40463256835938
372.8439636230469,125.60934448242188
355.79180908203125,125.67188262939453
355.79180908203125,125.50820922851562
325.0979919433594,125.12701416015625
311.4560241699219,124.58143615722656
297.8143310546875,123.87777709960938
294.40386962890625,123.02214050292969
294.40386962890625,122.15464782714844
287.5828857421875,121.23098754882812
280.7621765136719,120.25333404541016
253.4785614013672,119.13423156738281
246.65757751464844,117.87911224365234
236.42640686035156,116.58274841308594
236.42640686035156,115.20195770263672
222.78443908691406,113.6952133178711
215.9637451171875,112.15689849853516
188.6801300048828,110.49870300292969
0.0,108.72522735595703
0.0,106.88567352294922
0.0,105.02734375
0.0,103.06143951416016
0.0,100.94733428955078
0.0,98.73548889160156
497.1041259765625,227.285888671875
483.46246337890625,224.8896942138672
469.8207702636719,222.40660095214844
456.1788024902344,219.83998107910156
439.1266784667969,217.1482391357422
422.07452392578125,214.3362274169922
401.6118469238281,208.63479614257812
387.96990966796875,205.70257568359375
374.3282470703125,202.7041015625
360.68658447265625,199.6418914794922
347.04461669921875,196.51841735839844
329.9924621582031,193.29124450683594
309.5298156738281,189.9196319580078
295.88787841796875,186.49864196777344
268.60455322265625,179.51605224609375
251.55238342285156,175.9132843017578
234.4999542236328,172.22525024414062
217.4477996826172,168.45526123046875
196.98516845703125,164.56170654296875
0.0,160.54931640625
0.0,156.42266845703125
0.0,152.23092651367188
0.0,147.97657775878906
469.27899169921875,268.0078125
431.7641906738281,259.16259765625
418.1225280761719,254.6827850341797
407.89105224609375,250.240966796875
397.6597595214844,245.83570861816406
387.4284362792969,241.46559143066406
380.6074523925781,237.1740264892578
366.9657897949219,232.86846923828125
353.323974609375,228.54945373535156
336.2718200683594,224.17276000976562
319.2195129394531,219.74057006835938
302.1673889160156,215.25503540039062
285.1150817871094,210.71820068359375
271.4732971191406,206.17681884765625
251.0106658935547,201.54151916503906
210.08538818359375,192.00350952148438
189.6227569580078,187.10760498046875
0.0,182.13143920898438
0.0,177.12283325195312
0.0,172.12782287597656
0.0,167.0563507080078
0.0,161.95611572265625
0.0,156.82823181152344
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
309.53497314453125,221.63975524902344
302.7139892578125,217.08834838867188
295.8931579589844,212.62246704101562
289.07232666015625,208.23883056640625
289.07232666015625,204.0238037109375
289.07232666015625,199.97088623046875
285.66180419921875,196.02908325195312
285.66180419921875,192.2388916015625
278.84100341796875,188.5049591064453
272.02001953125,184.82510375976562
268.6095275878906,181.2420196533203
265.1991882324219,177.75198364257812
254.96786499023438,174.2618865966797
237.91558837890625,167.32630920410156
231.09475708007812,163.92385864257812
227.68426513671875,160.60751342773438
224.27392578125,157.37396240234375
220.86343383789062,154.22000122070312
214.04246520996094,151.0978240966797
200.40081787109375,147.91668701171875
196.9903106689453,144.81314086914062
0.0,141.64990234375
0.0,138.518798828125
0.0,132.43592834472656
0.0,129.4801483154297
0.0,126.59330749511719
0.0,123.6832046508789
0.0,120.79550170898438
489.8236083984375,239.9289093017578
483.0027770996094,237.04042053222656
472.77130126953125,234.1287384033203
469.3609619140625,231.28427124023438
459.129638671875,228.41493225097656
452.30865478515625,222.87049865722656
445.4878234863281,220.1457061767578
435.25653076171875,217.3914337158203
418.2042541503906,211.88668823242188
411.3834228515625,209.13671875
404.56256103515625,206.4029998779297
397.7416076660156,203.6848907470703
390.9207763671875,200.98179626464844
373.86865234375,195.53057861328125
363.6371765136719,192.7830047607422
356.81634521484375,190.0515899658203
343.174560546875,187.33570861816406
339.76422119140625,181.99290466308594
336.3537292480469,179.4079132080078
329.53289794921875,176.83282470703125
322.7119445800781,174.26724243164062
305.6597900390625,169.11842346191406
298.83880615234375,166.5362091064453
288.6075134277344,163.9190216064453
278.3761901855469,161.26820373535156
268.1448974609375,158.58506774902344
257.91357421875,155.87081909179688
240.8614501953125,150.44161987304688
234.0404815673828,147.7272491455078
593.9955444335938,269.0735778808594
587.174560546875,266.4314270019531
580.3536987304688,263.8013610839844
570.1224365234375,261.13818359375
559.89111328125,258.443115234375
553.0701293945312,255.76220703125
546.249267578125,253.09487915039062
529.197021484375,247.75413513183594
512.1448974609375,244.94717407226562
491.6822814941406,241.97959899902344
467.8091735839844,238.81280517578125
450.75701904296875,235.5440216064453
416.6526184082031,228.7589569091797
396.1900329589844,225.16064453125
372.3169250488281,221.38739013671875
355.2646484375,217.53543090820312
331.3916931152344,209.7847900390625
314.33941650390625,205.84193420410156
304.10809326171875,201.91644287109375
290.46630859375,197.96287536621094
273.4141845703125,193.93756103515625
246.1306915283203,185.81515502929688
232.48890686035156,181.7198944091797
222.25759887695312,177.6478729248047
208.61581420898438,173.55340576171875
198.38450622558594,169.48211669921875
191.56369018554688,165.4779052734375
